189666000000,6.425
189752400000,6.635
189838800000,6.367
189925200000,6.67
190011600000,6.848
190098000000,6.705
190184400000,6.579
190270800000,6.195
190357200000,6.059
190443600000,6.286
190530000000,5.496
190616400000,5.638
190702800000,7.786
190789200000,9.18
190875600000,9.229
190962000000,7.311
191048400000,7.394
191134800000,6.896
191221200000,6.541
191307600000,7.402
191394000000,7.847
191480400000,7.757
191566800000,7.456
191653200000,7.261
191739600000,6.908
191826000000,6.6
191912400000,6.79
191998800000,7.114
192085200000,6.777
192171600000,6.483
192258000000,6.072
192344400000,7.764
192430800000,7.03
192517200000,8.248
192603600000,9.368
192690000000,7.963
192776400000,7.671
192862800000,5.823
192949200000,4.762
193035600000,5.102
193122000000,4.57
193208400000,5.519
193294800000,6.579
193381200000,7.965
193467600000,9.353
193554000000,10.094
193640400000,12.247
193726800000,10.429
193813200000,9.106
193899600000,9.392
193986000000,9.545
194072400000,9.339
194158800000,8.676
194245200000,8.062
194331600000,7.976
194418000000,8.36
194504400000,8.6
194590800000,8.676
194677200000,8.708
194763600000,9.023
194850000000,8.785
194936400000,6.715
195022800000,6.396
195109200000,8.539
195195600000,8.756
195282000000,8.532
195368400000,9.247
195454800000,11.787
195541200000,11.737
195627600000,11.785
195714000000,11.481
195800400000,11.63
195886800000,12.176
195973200000,16.518
196059600000,17.314
196146000000,15.463
196232400000,15.845
196318800000,14.732
196405200000,14.179
196491600000,14.031
196578000000,14.036
196664400000,17.137
196750800000,17.33
196837200000,17.654
196923600000,29.287
197010000000,28.801
197096400000,20.923
197182800000,23.829
197269200000,26.541
197355600000,30.985
197442000000,30.517
197528400000,25.349
197614800000,26.144
197701200000,29.567
197787600000,25.736
197874000000,23.054
197960400000,22.52
198046800000,20.981
198133200000,19.145
198219600000,19.467
198306000000,18.228
198392400000,16.722
198478800000,16.278
198565200000,16.667
198651600000,17.132
198738000000,16.402
198824400000,15.946
198910800000,15.547
198997200000,15.65
199083600000,15.53
199170000000,15.238
199256400000,14.614
199339200000,13.898
199425600000,14.182
199512000000,13.525
199598400000,13.267
199684800000,12.9
199771200000,12.616
199857600000,12.119
199944000000,11.584
200030400000,11.843
200116800000,11.419
200203200000,11.18
200289600000,11.18
200376000000,11.374
200462400000,10.815
200548800000,10.233
200635200000,10.005
200721600000,9.878
200808000000,9.461
200894400000,9.227
200980800000,9.118
201067200000,8.929
201153600000,9.105
201240000000,9.213
201326400000,9.091
201412800000,8.609
201499200000,8.569
201585600000,8.385
201672000000,8.268
201758400000,8.062
201844800000,7.959
201931200000,7.757
202017600000,7.555
202104000000,7.456
202190400000,7.357
202276800000,7.357
202363200000,7.162
202449600000,6.967
202536000000,6.967
202622400000,6.872
202708800000,6.776
202795200000,6.682
202881600000,6.482
202968000000,6.228
203054400000,6.217
203140800000,6.126
203227200000,5.934
203313600000,5.746
203400000000,6.425
203486400000,6.137
203572800000,5.945
203659200000,5.856
203745600000,5.856
203832000000,5.767
203918400000,5.679
204004800000,5.679
204091200000,5.592
204177600000,5.504
204264000000,5.504
204350400000,5.504
204436800000,5.504
204523200000,5.504
204609600000,5.504
204696000000,5.418
204782400000,5.332
204868800000,5.332
204955200000,5.332
205041600000,5.332
205128000000,5.164
205214400000,4.996
205300800000,4.996
205387200000,4.996
205473600000,4.986
205560000000,4.842
205646400000,4.831
205732800000,4.811
205819200000,4.529
205905600000,4.51
