-312922800000,6.53
-312836400000,8.1
-312750000000,20.06
-312663600000,9.69
-312577200000,13.9
-312490800000,9.31
-312404400000,8.05
-312318000000,7.59
-312231600000,8.31
-312145200000,7.27
-312058800000,36.65
-311972400000,37.36
-311886000000,18.83
-311799600000,15.18
-311713200000,12.83
-311626800000,19.96
-311540400000,18.12
-311454000000,15.92
-311367600000,14.21
-311281200000,17.41
-311194800000,14.56
-311108400000,12.33
-311022000000,11.91
-310935600000,17.99
-310849200000,10.65
-310762800000,11.16
-310676400000,11.91
-310590000000,10.88
-310503600000,18.69
-310417200000,11.99
-310330800000,10.64
-310244400000,16.45
-310158000000,12.32
-310071600000,13.33
-309985200000,13.93
-309898800000,35.9
-309812400000,51.6
-309726000000,35.02
-309639600000,60.44
-309553200000,66.8
-309466800000,32.76
-309380400000,51.69
-309297600000,30.88
-309211200000,30.39
-309124800000,28.7
-309038400000,27.28
-307742400000,86.8
-307656000000,64.1
-307569600000,49
-307483200000,42.3
-307396800000,123.7
-307310400000,101
-307224000000,101.1
-307137600000,114.3
-307051200000,86.7
-306964800000,92.6
-306878400000,108.4
-306792000000,86.8
-306705600000,109
-306619200000,90.2
-306532800000,95
-306446400000,88.5
-306360000000,98.7
-306273600000,116.1
-306187200000,105.8
-306100800000,93
-306014400000,83.5
-305928000000,81.2
-305841600000,74
-305755200000,67.2
-305668800000,63.5
-305582400000,60.1
-305496000000,65.8
-305409600000,64.4
-305323200000,55.9
-305236800000,52.1
-305150400000,57.2
-305064000000,54.8
-304977600000,55.7
-304891200000,49.2
-304804800000,45.6
-304718400000,60.3
-304632000000,53.7
-304545600000,62.3
-304459200000,49.9
-304372800000,47.2
-304286400000,44.2
-304200000000,42.1
-304113600000,40
-304027200000,38.2
-303940800000,35
-303854400000,35
-303768000000,50.1
-303681600000,37.4
-303595200000,34.3
-303508800000,32.1
-303422400000,32
-303336000000,32.4
-303249600000,31.3
-303163200000,30.7
-303076800000,29.8
-302990400000,28.1
-302904000000,28.9
-302817600000,27.7
-302731200000,27.5
-302644800000,26.6
-302558400000,25.8
-302472000000,31.67
-302385600000,29.48
-302299200000,25.69
-302212800000,24.42
-302126400000,24.3
-302040000000,23.79
-301953600000,22.33
-301867200000,24.18
-301780800000,24.61
-301694400000,23.06
-301608000000,22.69
-301521600000,22.21
-301435200000,22.33
-301348800000,21.74
-301262400000,20.47
-301176000000,20.13
-301089600000,20.24
-301003200000,18.48
-300916800000,17.32
-300830400000,15.71
-300744000000,15.7
-300657600000,17.64
-300571200000,22.69
-300484800000,25.82
-300398400000,20.89
-300312000000,17.95
-300225600000,16.96
-300139200000,16.96
-300052800000,16.7
-299966400000,16.96
-299880000000,18.37
-299793600000,16.96
-299707200000,15.61
-299620800000,14.57
-299534400000,14.37
-299448000000,13.01
-299361600000,12.83
-299275200000,14.04
-299188800000,13.01
-299102400000,11.99
-299016000000,11.48
-298929600000,11.73
-298843200000,14
-298756800000,14.04
-298670400000,12.57
-298584000000,13.01
-298497600000,12.75
-298411200000,13.01
-298324800000,14.32
-298238400000,12.75
-298152000000,13.27
-298065600000,12.75
-297979200000,11.31
-297892800000,12.57
-297806400000,12.75
-297720000000,12.66
-297633600000,11.64
-297547200000,11.48
-297460800000,12.32
-297374400000,12.41
-297288000000,11.48
-297201600000,11.48
-297115200000,11.73
-297028800000,11.48
-296942400000,13.34
-296856000000,11.4
-296769600000,11.48
-296683200000,10.56
-296596800000,11.48
-296510400000,10.17
-296424000000,11.56
-296337600000,11.4
-296251200000,11.64
-296164800000,9.38
-296078400000,9.16
-295992000000,9.46
-295905600000,9.38
-295819200000,9.16
-295732800000,9.16
-295646400000,9.42
-295560000000,9.09
-295473600000,9.92
-295387200000,9.31
-295300800000,9.24
-295214400000,9.09
-295128000000,8.53
-295041600000,9.09
-294955200000,9.46
-294868800000,8.12
-294782400000,8.32
-294696000000,8.39
-294609600000,8.12
-294523200000,8.05
-294436800000,8.18
-294350400000,8.25
-294264000000,7.98
-294177600000,8.05
-294091200000,8.18
-294004800000,7.4
-293918400000,8.05
-293832000000,7.26
-293745600000,7.14
