-381524400000,114.7
-381438000000,111.7
-381351600000,108.7
-381265200000,102.9
-381178800000,102.9
-381092400000,97.3
-381006000000,97.3
-380919600000,140.4
-380833200000,133.8
-380746800000,127.3
-380660400000,120.9
-380574000000,114.7
-380487600000,127.3
-380401200000,120.9
-380314800000,114.7
-380228400000,120.9
-380142000000,122.8
-380055600000,127.3
-379969200000,133.8
-379882800000,143.8
-379796400000,140.4
-379710000000,140.4
-379623600000,140.4
-379537200000,147.3
-379450800000,147.3
-379364400000,147.3
-379278000000,156.5
-379191600000,161.5
-379105200000,163.7
-379018800000,168.9
-378932400000,168.9
-378846000000,168.9
-378759600000,168.9
-378673200000,168.9
-378586800000,184.1
-378500400000,199.5
-378414000000,207.4
-378327600000,207.4
-378241200000,215.5
-378154800000,215.5
-378068400000,215.5
-377982000000,223.7
-377895600000,223.7
-377809200000,223.7
-377722800000,223.7
-377636400000,231.1
-377550000000,231.1
-377463600000,240.3
-377377200000,240.3
-377290800000,240.3
-377204400000,240.3
-377118000000,240.3
-377031600000,240.3
-376945200000,240.3
-376858800000,240.3
-376772400000,240.3
-376686000000,240.3
-376599600000,231.1
-376513200000,218
-376426800000,207.4
-376340400000,191
-376254000000,191
-376167600000,184.1
-376081200000,184.1
-375994800000,176.4
-375908400000,176.4
-375822000000,176.4
-375735600000,184.1
-375649200000,184.1
-375562800000,184.1
-375476400000,191
-375390000000,191
-375303600000,184.1
-375217200000,184.1
-375130800000,184.1
-375044400000,199.5
-374958000000,207.4
-374871600000,220.4
-374785200000,231.1
-374698800000,240.3
-374612400000,248.8
-374526000000,257.4
-374439600000,266.2
-374353200000,275
-374266800000,284
-374180400000,293
-374094000000,302.2
-374007600000,311.5
-373921200000,311.5
-373834800000,311.5
-373748400000,311.5
-373662000000,311.5
-373575600000,312
-373489200000,312
-373402800000,314
-373316400000,321
-373230000000,321
-373143600000,331
-373057200000,351
-372970800000,361
-372884400000,371
-372801600000,382
-372715200000,392
-372628800000,403
-372542400000,413
-372456000000,413
-372369600000,425
-372283200000,436
-372196800000,447
-372110400000,481
-372024000000,487
-371937600000,505
-371851200000,507
-371764800000,528
-371678400000,528
-371592000000,540
-371505600000,558
-371419200000,579
-371332800000,580
-371246400000,634
-371160000000,665
-371073600000,887
-370987200000,950
-370900800000,1029
-370814400000,1150
-370728000000,1257
-370641600000,1276
-370555200000,1258
-370468800000,1233
-370382400000,1228
-370296000000,1224
-370209600000,1243
-370123200000,1258
-370036800000,1287
-369950400000,1302
-369864000000,1302
-369777600000,1308
-369691200000,1303
-369604800000,1294
-369518400000,1290
-369432000000,1287
-369345600000,1249
-369259200000,1239
-369172800000,1252
-369086400000,1269
-369000000000,1272
-368913600000,1294
-368827200000,1347
-368740800000,1408
-368654400000,1461
-368568000000,1545
-368481600000,1652
-368395200000,1818
-368308800000,1888
-368222400000,1926
-368136000000,1952
-368049600000,1947
-367963200000,1930
-367876800000,1908
-367790400000,1883
-367704000000,1838
-367617600000,1803
-367531200000,1773
-367444800000,1732
-367358400000,1692
-367272000000,1636
-367185600000,1658
-367099200000,1556
-367012800000,1527
-366926400000,1491
-366840000000,1473
-366753600000,1459
-366667200000,1445
-366580800000,1431
-366494400000,1420
-366408000000,1397
-366321600000,1364
-366235200000,1337
-366148800000,1308
-366062400000,1266
-365976000000,1224
-365889600000,1177
-365803200000,1140
-365716800000,1090
-365630400000,1048
-365544000000,1002
-365457600000,959
-365371200000,926
-365284800000,892
-365198400000,859
-365112000000,793
-365025600000,710
-364939200000,673
-364852800000,620
-364766400000,601
-364680000000,564
-364593600000,528
-364507200000,505
-364420800000,493
-364334400000,470
-364248000000,447
-364161600000,425
-364075200000,403
-363988800000,403
-363902400000,392
-363816000000,382
-363729600000,371
-363643200000,371
-363556800000,361
-363470400000,361
-363384000000,351
-363297600000,341
-363211200000,331
-363124800000,326
-363038400000,321.2
-362952000000,308.7
-362865600000,302.2
-362779200000,293
-362692800000,293
-362606400000,284
-362520000000,285.8
-362433600000,284
-362347200000,275
-362260800000,275
-362174400000,275
-362088000000,266.2
-362001600000,266.2
-361915200000,266.2
-361828800000,257.4
-361742400000,257.4
-361656000000,257.4
-361569600000,248.8
-361483200000,248.8
-361396800000,248.8
-361310400000,240.3
-361224000000,240.3
-361137600000,240.3
-361051200000,240.3
-360964800000,231.1
-360878400000,231.1
-360792000000,231.1
-360705600000,231.1
-360619200000,231.1
-360532800000,223.7
-360446400000,223.7
-360360000000,223.7
-360273600000,223.7
-360187200000,215.5
-360100800000,215.5
-360014400000,209.8
-359928000000,207.4
-359841600000,207.4
-359755200000,207.4
-359668800000,199.5
-359582400000,199.5
-359496000000,199.5
-359409600000,191
-359323200000,191
-359236800000,191
-359150400000,191
-359064000000,191
-358977600000,191
-358891200000,191
-358804800000,191
-358718400000,184.1
-358632000000,184.1
-358545600000,184.1
-358459200000,184.1
-358372800000,184.1
-358286400000,176.4
-358200000000,176.4
-358113600000,176.4
-358027200000,176.4
-357940800000,176.4
-357854400000,174.1
-357768000000,168.9
-357681600000,168.9
-357595200000,168.9
-357508800000,168.9
-357422400000,168.9
-357336000000,168.9
-357249600000,168.9
-357163200000,168.9
-357076800000,168.9
-356990400000,168.9
-356904000000,161.5
-356817600000,161.5
-356731200000,161.5
-356644800000,161.5
-356558400000,153.6
-356472000000,153.6
-356385600000,153.6
-356299200000,153.6
-356212800000,153.6
-356126400000,147.3
-356040000000,147.3
-355953600000,147.3
-355867200000,147.3
-355780800000,147.3
-355694400000,147.3
-355608000000,147.3
-355521600000,147.3
-355435200000,147.3
-355348800000,145.2
-355262400000,140.4
-355176000000,140.4
-355089600000,140.4
-355003200000,140.4
-354916800000,133.8
-354830400000,133.8
-354744000000,133.8
-354657600000,133.8
-354571200000,133.8
-354484800000,133.8
-354398400000,127.3
-354312000000,127.3
-354225600000,127.3
-354139200000,127.3
-354052800000,127.3
-353966400000,127.3
-353880000000,127.3
-353793600000,127.3
-353707200000,127.3
-353620800000,127.3
-353534400000,127.3
-353448000000,127.3
-353361600000,127.3
-353275200000,120.9
-353188800000,120.9
-353102400000,120.9
-353016000000,120.9
-352929600000,120.9
-352843200000,120.9
-352756800000,120.9
-352670400000,114.7
-352584000000,114.7
-352497600000,114.7
-352411200000,114.7
-352324800000,114.7
-352234800000,114.7
-352148400000,108.7
-352062000000,108.7
-351975600000,108.7
-351889200000,108.7
-351802800000,108.7
-351716400000,108.7
-351630000000,108.7
-351543600000,108.7
-351457200000,108.7
-351370800000,108.7
-351284400000,102.9
-351198000000,102.9
-351111600000,102.9
-351025200000,102.9
-350938800000,102.9
-350852400000,102.9
-350766000000,97.3
-350679600000,97.3
-350593200000,97.3
-350506800000,97.3
-350420400000,97.3
-350334000000,97.3
-350247600000,97.3
-350161200000,97.3
-350074800000,97.3
-349988400000,97.3
-349902000000,97.3
-349815600000,97.3
-349729200000,97.3
-349642800000,97.3
-349556400000,97.3
-349470000000,97.3
-349383600000,97.3
-349297200000,97.3
