661647600000,1.8
661690800000,1.79
661734000000,1.79
661777200000,1.78
661820400000,1.78
661863600000,1.77
661906800000,1.77
661950000000,1.77
661993200000,1.75
662036400000,1.75
662079600000,1.75
662122800000,1.74
662166000000,1.73
662209200000,1.73
662252400000,1.8
662295600000,1.81
662338800000,1.82
662382000000,1.82
662425200000,1.86
662468400000,1.92
662511600000,1.95
662684400000,1.95
662727600000,2
662770800000,2
662814000000,2.18
662857200000,2.12
662900400000,2.06
662943600000,2.02
662986800000,2.05
663030000000,2.1
663073200000,2.12
663116400000,2.18
663159600000,2.32
663202800000,2.33
663246000000,2.4
663289200000,2.52
663332400000,2.7
663375600000,2.78
663418800000,2.88
663462000000,2.95
663505200000,2.88
663548400000,2.68
663591600000,2.38
663634800000,2.4
663678000000,2.77
663721200000,2.9
663764400000,3.19
663807600000,3.29
663850800000,3.46
663894000000,3.43
663937200000,3.42
663980400000,3.58
664023600000,3.52
664066800000,3.54
664110000000,3.19
664153200000,2.87
664196400000,2.56
664239600000,2.47
664282800000,2.37
664326000000,2.33
664369200000,2.5
664412400000,2.78
664455600000,2.9
664498800000,2.89
664542000000,2.79
664585200000,2.71
664628400000,2.59
664671600000,2.49
664714800000,2.49
664758000000,2.67
664801200000,2.77
664844400000,2.67
664887600000,2.79
664930800000,2.75
664974000000,2.66
665017200000,2.59
665060400000,2.45
665103600000,2.47
665146800000,2.51
665190000000,2.5
665233200000,2.55
665276400000,2.72
665319600000,2.82
665362800000,2.87
665406000000,2.99
665449200000,3.1
665492400000,3.38
665535600000,3.6
666270000000,3.87
666313200000,3.72
666356400000,3.75
666399600000,3.73
666442800000,3.69
666486000000,3.61
666529200000,3.51
666572400000,3.48
666615600000,3.25
666658800000,3.16
666702000000,3.1
666745200000,3.05
666788400000,2.91
666831600000,2.82
666874800000,2.78
666918000000,2.78
666961200000,2.75
667004400000,2.71
667047600000,2.64
667090800000,2.59
667134000000,2.5
667177200000,2.83
667220400000,2.87
667263600000,2.95
667306800000,3.1
667350000000,3.15
667393200000,3.26
667436400000,3.13
667479600000,3
667522800000,2.95
667566000000,2.9
667609200000,2.86
667652400000,2.84
667695600000,2.77
667738800000,2.59
667782000000,2.51
667825200000,2.55
667868400000,2.49
667911600000,2.41
667954800000,2.43
667998000000,2.47
668041200000,2.44
668084400000,2.45
668127600000,2.44
668170800000,2.42
668214000000,2.4
668257200000,2.62
668300400000,2.75
668343600000,2.98
668386800000,3.02
668430000000,3.2
668473200000,3.42
668516400000,3.5
668559600000,3.43
668602800000,3.38
668646000000,3.33
668689200000,3.28
668732400000,3.2
668775600000,2.95
668818800000,2.79
668862000000,2.63
668905200000,2.58
668948400000,2.53
668991600000,2.45
669034800000,2.42
669078000000,2.4
669121200000,2.4
669164400000,2.37
669207600000,2.35
669250800000,2.32
669294000000,2.28
669337200000,2.25
669380400000,2.22
669423600000,2.22
669466800000,2.21
669510000000,2.28
669553200000,2.32
669596400000,2.39
669639600000,2.42
669682800000,2.44
669985200000,2.47
670028400000,2.59
670071600000,2.68
670114800000,2.72
670158000000,2.86
670201200000,2.97
670244400000,3.08
670287600000,3.36
670330800000,3.43
670374000000,3.73
670417200000,3.85
670460400000,3.83
670503600000,3.82
670546800000,3.78
670590000000,3.65
670633200000,3.66
670676400000,3.89
670719600000,4
670935600000,3.95
670978800000,3.83
671018400000,3.92
671061600000,3.95
671364000000,3.98
671407200000,3.95
671450400000,3.87
671493600000,3.82
671536800000,3.72
671580000000,3.7
671623200000,3.88
672573600000,3.98
672616800000,3.92
672660000000,3.87
672703200000,3.77
672746400000,3.69
672789600000,3.56
672832800000,3.35
672876000000,3.25
672919200000,3.22
672962400000,3.15
